product_id,order_id,transaction_id,customer_id,store_id,quantity,order_date,payment_method, title, url, brand, price, frame_size, frame_width, model_no, productKeys, warranty,cost_of_product
213371,O4543,TRANS4543,CUST4630,1873,13,2022-11-23,UPI,Black Grey Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e16572-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E16572,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1111
146526,O4574,TRANS4574,CUST33110,2179,3,2023-11-15,Debit Card,Blue Block Screen Glasses: Blue Full Rim Rectangle Lenskart Blu LB E13737-C2,https://www.lenskart.com/lenskart-blu-lb-e13737-c2-eyeglasses.html,Lenskart Blu,1500,Wide ?,140 mm,LB E13737,",Eyewear,Eyeglasses,Brands,Lenskart Blu",null,965
148488,O4578,TRANS4578,CUST2190,915,8,2023-08-07,Credit Card,Black Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14035-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,130 mm,VC E14035,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1087
208966,O4579,TRANS4579,CUST34177,931,4,2023-12-01,UPI,Blue Block Phone Computer Glasses: Grey Full Rim Wayfarer Lenskart HUSTLR LB E14058-W C39,https://www.lenskart.com/lenskart-hustlr-lb-e14058-H-c39-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LB E14058-W,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",null,1065
134722,O4589,TRANS4589,CUST44793,148,9,2023-08-21,Credit Card,Aqualens Daily Disposable 10Hrs,https://www.lenskart.com/aqualens-daily-disposable-contact-lenses-10-lenses-box.html,null,319,null,null,Aqualens Daily Disposable 10Hrs,null,null,204
206772,O4604,TRANS4604,CUST10433,2207,5,2023-03-30,UPI,Gunmetal Black Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-s15407-c1-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,140 mm,VC S15407,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1273
201332,O4610,TRANS4610,CUST34328,731,14,2023-02-21,Credit Card,Grey Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13068-c5-eyeglasses.html,Lenskart Air,1700,Medium ?,134 mm,LA E13068,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1112
143006,O4611,TRANS4611,CUST44179,516,1,2024-01-13,UPI,Matte Black Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e13396-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,130 mm,VC E13396,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1049
148701,O4620,TRANS4620,CUST31425,299,16,2023-06-17,Credit Card,Aqualens 24Hrs NXT Toric Monthly Disposable,https://www.lenskart.com/aqualens-24h-toric-contact-lens-one-lens-trail-pack.html,null,366,null,null,Aqualens 24Hrs NXT Toric Monthly Disposable,null,null,226
112983,O4646,TRANS4646,CUST49298,2136,8,2022-04-22,Cash,Alcon Freshlook Brown Powered Bi-Weekly,https://www.lenskart.com/freshlook-colorblends-brown-color-lenses-2-lens-per-box-alcon.html,null,699,null,null,Alcon Freshlook Brown Powered Bi-Weekly,",Eyewear,Contact Lenses,Top Lens Brands,Alcon Contact Lenses",null,422
151321,O4649,TRANS4649,CUST45988,1611,2,2023-08-16,Credit Card,Aquacolor Premium Brown Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-brown-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Brown Zero Power Monthly,null,null,201
150562,O4668,TRANS4668,CUST34059,1260,17,2023-05-19,Debit Card,Black Full Rim Square,https://www.lenskart.com/lenskart-air-la-e12489-c6-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E12489,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1163
148910,O4669,TRANS4669,CUST31885,1180,4,2024-01-25,Debit Card,Black Full Rim Rectangle/ Square,https://www.lenskart.com/vincent-chase-vc-s14078-c1-c1-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,137 mm,VC S14078,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1315
201097,O4673,TRANS4673,CUST22600,1032,4,2022-09-07,Debit Card,Blue Gunmetal Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14936-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14936,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1148
134722,O4686,TRANS4686,CUST10479,2116,7,2023-08-23,Credit Card,Aqualens Daily Disposable 10Hrs,https://www.lenskart.com/aqualens-daily-disposable-contact-lenses-10-lenses-box.html,null,319,null,null,Aqualens Daily Disposable 10Hrs,null,null,204
146617,O4698,TRANS4698,CUST36371,1655,6,2023-02-24,UPI,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13785-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13785,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1102
204183,O4706,TRANS4706,CUST20344,883,15,2023-02-05,Debit Card,Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e15018-c3-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E15018,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1049
149928,O4710,TRANS4710,CUST8724,411,11,2023-11-24,Debit Card,Aquacolor Candypack Spicy Gray Zero Power Daily,https://www.lenskart.com/aquacolor-spicy-grey-n-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Spicy Gray Zero Power Daily,null,null,103
153141,O4713,TRANS4713,CUST21014,784,7,2023-10-27,UPI,Aquacolor Premium Emerald Powered Monthly,https://www.lenskart.com/aquacolor-premium-emerald-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Emerald Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,189
215927,O4716,TRANS4716,CUST34647,934,18,2022-12-21,UPI,Navy Full Rim Wayfarer,https://www.lenskart.com/lenskart-la-e15417-xw-c28-eyeglasses.html,Lenskart Hustlr,1700,Extra Wide ?,144 mm,LA E15417-XW,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",with 1 Year Warranty & 14 Day Return,1178
204179,O4717,TRANS4717,CUST43634,1114,19,2022-08-01,Debit Card,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15017-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E15017,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1113
131241,O4727,TRANS4727,CUST14710,190,17,2024-02-23,Debit Card,Black Tortoise Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e10007-c9-rectangle-eyeglasses.html,John Jacobs,3500,Narrow ?,130 mm,JJ E10007,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2187
213359,O4730,TRANS4730,CUST3121,2202,13,2022-04-30,UPI,Silver Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e16567-c2-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,129 mm,LA E16567,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1152
213370,O4736,TRANS4736,CUST36739,1729,16,2023-10-11,UPI,Gold Transparent Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e16572-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E16572,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1109
213031,O4738,TRANS4738,CUST3413,736,16,2022-10-20,UPI,Aqualens Daily Disposable 24Hrs,https://www.lenskart.com/aqualens24h-dly-dspoble-cntct-lense-5-new-lense.html,null,249,null,null,Aqualens Daily Disposable 24Hrs,null,null,174
206138,O4752,TRANS4752,CUST4938,1723,2,2023-11-07,UPI,Silver Black Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e15324-c2-eyeglasses.html,Lenskart Air Online,3000,Wide ?,138 mm,LA E15324,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1997
112983,O4762,TRANS4762,CUST29894,100,13,2022-08-27,Cash,Alcon Freshlook Brown Powered Bi-Weekly,https://www.lenskart.com/freshlook-colorblends-brown-color-lenses-2-lens-per-box-alcon.html,null,699,null,null,Alcon Freshlook Brown Powered Bi-Weekly,",Eyewear,Contact Lenses,Top Lens Brands,Alcon Contact Lenses",null,422
200719,O4765,TRANS4765,CUST43457,1707,7,2023-09-04,Credit Card,Blue Rimless Rectangle,https://www.lenskart.com/lenskart-air-la-e14858-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E14858,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1188
217210,O4768,TRANS4768,CUST37690,1102,15,2023-03-15,UPI,Crystal Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-lh-e16985-N-c5-eyeglasses.html,Lenskart Hustlr,1700,Narrow ?,134 mm,LH E16985-N,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",with 1 Year Warranty & 14 Day Return,1183
145996,O4774,TRANS4774,CUST20198,1208,3,2022-12-10,Cash,Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e11821-full-rim-wayfarer-stainless-steel-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E11821,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1087
146818,O4776,TRANS4776,CUST19537,1424,10,2022-12-28,UPI,Black Full Rim Cat Eye,https://www.lenskart.com/lenskar-air-la-e11484-c1-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,128 mm,LA E11484,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1149
112985,O4777,TRANS4777,CUST35222,1811,7,2023-09-15,UPI,Alcon Freshlook Gray Powered Bi-Weekly,https://www.lenskart.com/freshlook-colorblends-gray-color-lenses-2-lens-per-box-alcon.html,null,699,null,null,Alcon Freshlook Gray Powered Bi-Weekly,",Eyewear,Contact Lenses,Top Lens Brands,Alcon Contact Lenses",null,467
135933,O4781,TRANS4781,CUST37264,157,8,2022-12-26,Cash,Blue Half Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e12666-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E11860,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1085
150862,O4786,TRANS4786,CUST14084,820,3,2023-02-07,UPI,Black Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14411-c1-eyeglasses.html,John Jacobs,3500,Medium ?,138 mm,JJ E14411,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2413
211522,O4795,TRANS4795,CUST26090,936,2,2023-04-04,Debit Card,Black Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16197-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E16197,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1046
149044,O4811,TRANS4811,CUST37611,1179,3,2023-09-19,Cash,Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s13137-c4-c4-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13137,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1325
215927,O4814,TRANS4814,CUST20848,2181,1,2022-07-18,UPI,Navy Full Rim Wayfarer,https://www.lenskart.com/lenskart-la-e15417-xw-c28-eyeglasses.html,Lenskart Hustlr,1700,Extra Wide ?,144 mm,LA E15417-XW,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",with 1 Year Warranty & 14 Day Return,1178
206266,O4820,TRANS4820,CUST11268,1367,5,2023-12-10,UPI,Blue Gunmetal Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-e15347-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E15347,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1190
151536,O4824,TRANS4824,CUST43808,739,14,2022-07-10,Credit Card,Blue Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14532-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E14532,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1114
201097,O4830,TRANS4830,CUST15549,640,5,2023-03-05,Cash,Blue Gunmetal Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14936-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14936,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1148
147285,O4832,TRANS4832,CUST23139,401,1,2023-07-24,Credit Card,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e11481-full-rim-rectangle-ultem-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E11481,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1139
204186,O4836,TRANS4836,CUST22053,2024,7,2023-02-15,Debit Card,Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15019-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E15019,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1132
210347,O4842,TRANS4842,CUST26264,662,16,2024-01-01,Debit Card,Lavender Full Rim Geometric,https://www.lenskart.com/lenskart-LK-E15939-C1-eyeglasses.html,Lenskart STUDIO,1700,Narrow ?,133 mm,LK E15939,",Eyewear,Eyeglasses,Brands,Lenskart STUDIO",with 1 Year Warranty & 14 Day Return,1150
215768,O4849,TRANS4849,CUST49353,907,20,2023-02-12,Credit Card,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16692-c1-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E16692,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1110
204821,O4851,TRANS4851,CUST38934,2130,11,2022-10-06,UPI,Black Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-5158/p-l1-sunglasses.html,Vincent Chase Polarized,1500,Wide ?,141 mm,VC 5158/P,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,939
134538,O4854,TRANS4854,CUST28147,2313,3,2023-12-15,Debit Card,Aqualens Monthly Disposable 10Hrs,https://www.lenskart.com/aqualens-10-h-montly-disposable-contact-lens-3-lens-box.html,null,329,null,null,Aqualens Monthly Disposable 10Hrs,null,null,205
149773,O4857,TRANS4857,CUST12170,705,13,2023-12-17,Debit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11891-c4-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E11891,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1175
151321,O4879,TRANS4879,CUST29046,1625,12,2023-10-15,Cash,Aquacolor Premium Brown Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-brown-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Brown Zero Power Monthly,null,null,201
215411,O4885,TRANS4885,CUST21705,1080,3,2023-09-25,Debit Card,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16643-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E16643,",Eyewear,Eyeglasses,Brands,Lenskart Air Online",with 1 Year Warranty & 14 Day Return,1162
149930,O4887,TRANS4887,CUST25223,1075,9,2023-12-02,Debit Card,Aquacolor Candypack Submarine Blue Zero Power Daily,https://www.lenskart.com/aquacolor-submarine-blue-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Submarine Blue Zero Power Daily,null,null,111
215907,O4891,TRANS4891,CUST44384,757,17,2024-03-04,Debit Card,Gunmetal Blue Half Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16724-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E16724,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1127
148201,O4899,TRANS4899,CUST5318,2136,17,2023-08-26,UPI,Acuvue Vita Monthly Disposable with BC 8.4,https://www.lenskart.com/johnson-johnson-acuvue-vita-contact-len-6-lenses.html,null,1795,null,null,Acuvue Vita Monthly Disposable with BC 8.4,null,null,1217
38745,O4913,TRANS4913,CUST17918,1274,3,2023-06-27,Credit Card,Bausch & Lomb Purevision 2 Astigmatism Monthly Disposable,https://www.lenskart.com/bausch-lomb-purevision-2-astigmatism-6-lensesbox.html,null,2299,null,null,Bausch & Lomb Purevision 2 Astigmatism Monthly Disposable,",Eyewear,Contact Lenses,Top Lens Brands,Bausch &amp; Lomb Contact Lenses",null,1548
153145,O4929,TRANS4929,CUST48675,1420,17,2023-04-23,Cash,Aquacolor Premium Gray Powered Monthly,https://www.lenskart.com/aquacolor-premium-gray-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Gray Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,192
146854,O4933,TRANS4933,CUST30182,2015,11,2022-10-10,Debit Card,Black Half Rim Rectangle,https://www.lenskart.com/lenskar-air-la-e12874-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E12874,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1184
210633,O4947,TRANS4947,CUST8453,1466,14,2023-11-15,UPI,Gunmetal Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e16006-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,138 mm,VC E16038,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1030
152656,O4950,TRANS4950,CUST20192,2109,14,2022-05-24,Cash,Gunmetal Rimless Rectangle,https://www.lenskart.com/john-jacobs-jj-e14684-c1-eyeglasses.html,John Jacobs,5000,Medium ?,134 mm,JJ E14684,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3475
153143,O4973,TRANS4973,CUST49478,1048,16,2022-05-13,Cash,Aquacolor Premium Dusk Blue Powered Monthly,https://www.lenskart.com/aquacolor-premium-dusk-blue-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Dusk Blue Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,200
215367,O4976,TRANS4976,CUST43312,165,13,2023-12-20,Debit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16651-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E16651,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1085
146653,O5002,TRANS5002,CUST17422,106,15,2022-05-24,Credit Card,Matte Black Full Rim Rectangle,https://www.lenskart.com/lenskar-air-la-e13776-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E13776,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1062
143904,O5006,TRANS5006,CUST24025,841,3,2023-08-21,Debit Card,Blue Block Screen Glasses: Transparent Full Rim Square Lenskart Blu LB E13526-C2,https://www.lenskart.com/vincent-chase-vc-e13526-c2-eyeglasses.html,Lenskart Blu,1500,Medium ?,135 mm,LB E13526,",Eyewear,Eyeglasses,Brands,Lenskart Blu",null,948
208962,O5007,TRANS5007,CUST40869,1328,6,2023-12-05,UPI,Blue Block Phone Computer Glasses: Jade Green Full Rim Wayfarer Lenskart HUSTLR LB E14058-W C35,https://www.lenskart.com/lenskart-hustlr-lb-e14058-c35-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LB E14058-W,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",null,1190
207627,O5025,TRANS5025,CUST0592,1900,6,2023-10-24,Cash,Bausch & Lomb iConnect Daily Disposable,https://www.lenskart.com/bausch-lomb-icont-daily-disposable-cl-10lp.html,null,330,null,null,Bausch & Lomb iConnect Daily Disposable,null,null,211
201272,O5028,TRANS5028,CUST20485,494,16,2023-02-09,Credit Card,Grey Transparent Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e14958-c2-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,143 mm,LA E14958,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1067
149044,O5033,TRANS5033,CUST12955,1469,2,2022-10-07,UPI,Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s13137-c4-c4-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13137,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1325
216395,O5037,TRANS5037,CUST16663,2278,16,2023-10-24,Cash,Blue Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16787-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E16787,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1116
211315,O5041,TRANS5041,CUST15698,1120,8,2023-11-01,UPI,Pink Transparent Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13451-w-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,141 mm,VC E13451-W,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1027
38716,O5047,TRANS5047,CUST19393,1377,1,2024-01-29,Debit Card,Acuvue Moist Daily Disposable with BC 8.5 10Hrs,https://www.lenskart.com/johnson-johnson-moist-acuvue-30-lenses-box-new.html,null,1895,null,null,Acuvue Moist Daily Disposable with BC 8.5 10Hrs,",Eyewear,Contact Lenses,Top Lens Brands,Johnson &amp;amp; Johnson Lenses",null,1159
213370,O5056,TRANS5056,CUST41124,1609,9,2022-12-09,Cash,Gold Transparent Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e16572-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E16572,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1109
215369,O5060,TRANS5060,CUST31028,1043,15,2024-03-15,Debit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16652-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E16652,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1125
149773,O5070,TRANS5070,CUST17030,706,17,2023-09-02,Credit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11891-c4-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E11891,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1175
146817,O5088,TRANS5088,CUST9674,1576,6,2023-07-11,Credit Card,Brown Tortoise Full Rim Cat Eye,https://www.lenskart.com/lenskar-air-la-e11484-c2-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,128 mm,LA E11484,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1132
143002,O5089,TRANS5089,CUST1408,2142,20,2022-12-10,Cash,Blue Brown Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e13394-c4-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,128 mm,VC E13394,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1157
146274,O5091,TRANS5091,CUST37120,434,15,2022-12-11,Cash,Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-lenskart-air-la-e12059-rectangle-tr90-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,132 mm,LA E12059,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1146
146622,O5103,TRANS5103,CUST22399,2030,18,2024-03-26,Credit Card,Matte Gunmetal Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13787-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E13787,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1108
215369,O5117,TRANS5117,CUST48872,1430,9,2024-02-09,Credit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16652-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E16652,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1125
218601,O5123,TRANS5123,CUST26743,641,12,2022-12-30,Credit Card,Aquacolor Candypack Envy Green Zero Power Daily,https://www.lenskart.com/aquacolor-candypack-envy-green-zero-power-daily.html,null,169,null,null,Aquacolor Candypack Envy Green Zero Power Daily,null,null,117
151324,O5135,TRANS5135,CUST7919,1573,7,2023-07-07,Credit Card,Aquacolor Premium Silver Gray Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-silver-gray-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Silver Gray Zero Power Monthly,null,null,199
210271,O5139,TRANS5139,CUST39976,140,2,2023-08-19,Credit Card,Pink Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e13447-c6-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,136 mm,VC E13447,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1029
210611,O5143,TRANS5143,CUST12361,78,2,2023-09-07,Debit Card,Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s15999-c1-sunglasses.html,Lenskart Hustlr,2000,Medium ?,141 mm,VC S15999,",Eyewear,Sunglasses,Brands,Lenskart STUDIO",with 1 year warranty,1247
201612,O5155,TRANS5155,CUST22861,1584,1,2024-03-02,UPI,Brown Transparent Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14971-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14971,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1142
206047,O5158,TRANS5158,CUST8695,1458,4,2022-07-11,Cash,Blue Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e15308-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E15308,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1086
148201,O5163,TRANS5163,CUST10256,2139,14,2022-06-19,Debit Card,Acuvue Vita Monthly Disposable with BC 8.4,https://www.lenskart.com/johnson-johnson-acuvue-vita-contact-len-6-lenses.html,null,1795,null,null,Acuvue Vita Monthly Disposable with BC 8.4,null,null,1217
201558,O5169,TRANS5169,CUST16046,104,11,2022-07-16,UPI,Grey Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13776-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E13776,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1167
