store_id,total_sales,total_cost,profit,median_profit,store_status,store_name,store_address,Timings,Services,Image_URL,Reviews,Ratings,About,Store_URL,No_of_Products,Store_City,Contact
820,91226,59844,31382,53994,non_profitable,Nai sadak,"Shop No 163, Nai Sadak, Obct Scheme, Jodhpur, Rajasthan, 342006",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST820%2F1.jpeg&w=3840&q=75,554,4.9,"Lenskart Nai sadak eyewear store is located at Jodhpur. It is one of the best optical stores in Jodhpur with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Nai sadak is the perfect choice for you. The address of this store is Shop No 163, Nai Sadak, Obct Scheme, Jodhpur, Rajasthan, 342006, Nai sadak, Jodhpur, Rajasthan - 342006.",https://www.lenskart.com/stores/lenskart-com-nai-sadak-nai-sadak-jodhpur-142683/Home,959,Jodhpur,8929435319
1691,220845,145073,75772,53994,profitable,Sahakar Nagar,"Khata 409/504/495, 60 Feet Rd, F Block, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka, 560092",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,446,4.9,"Lenskart Sahakar Nagar eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Sahakar Nagar is the perfect choice for you. The address of this store is Khata 409/504/495, 60 Feet Rd, F Block, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka, 560092, Sahakar Nagar, Bengaluru, Karnataka - 560092.",https://www.lenskart.com/stores/lenskart-com-sahakar-nagar-byatarayanapura-bengaluru-667876/Home,1063,Bangalore,7291820841
905,172750,111520,61230,53994,profitable,Flagship Store Madipakkam,"No 11, Madipakkam, Main Road Kaiveli, Velachery, Opposite Barath Petrol Bunk, Chennai, Tamil Nadu, 600042",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST905%2F1.jpg&w=3840&q=75,1591,4.9,"Lenskart Flagship Store Madipakkam eyewear store is located at Chennai. It is one of the best optical stores in Chennai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Flagship Store Madipakkam is the perfect choice for you. The address of this store is No 11, Madipakkam, Main Road Kaiveli, Velachery, Opposite Barath Petrol Bunk, Chennai, Tamil Nadu, 600042, Flagship Store Madipakkam, Chennai, Tamil Nadu - 600042.",https://www.lenskart.com/stores/lenskart-com-madipakkam-kaiveli-chennai-34181/Home,1330,Chennai,8929342519
1819,33377,21994,11383,53994,non_profitable,Nanpura,"GF 01, Milestone Elite, Timiliyawada Road, Timaliawad, Nanpura, Surat, Gujarat, 395001",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,756,4.9,"Lenskart Nanpura eyewear store is located at Surat. It is one of the best optical stores in Surat with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Nanpura is the perfect choice for you. The address of this store is GF 01, Milestone Elite, Timiliyawada Road, Timaliawad, Nanpura, Surat, Gujarat, 395001, Nanpura, Surat, Gujarat - 395001.",https://www.lenskart.com/stores/lenskart-com-nanpura-nanpura-surat-202536/Home,1264,Surat,9899411096
294,245894,160263,85631,53994,profitable,Flagship Store Doddakannahalli,"Shop No 121/3, Supreme Arcade, Sarjapur Road, Doddakannahalli, Next To Indian Oil Petrol Pump, Bengaluru, Karnataka, 560035",10:30 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,1936,4.7,"Lenskart Flagship Store Doddakannahalli eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Flagship Store Doddakannahalli is the perfect choice for you. The address of this store is Shop No 121/3, Supreme Arcade, Sarjapur Road, Doddakannahalli, Next To Indian Oil Petrol Pump, Bengaluru, Karnataka, 560035, Flagship Store Doddakannahalli, Bengaluru, Karnataka - 560035.",https://www.lenskart.com/stores/optometrist-sunglasses-doddakannahalli-bangalore-61021/Home,1634,Bangalore,9654731294
1187,46676,29895,16781,53994,non_profitable,Gandhi Path West,"Plot Ground Floor, Deepak Vatika, Gandhi Path West, Vaishali Nagar, Jaipur, Rajasthan, 302021",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,495,4.9,"Lenskart Gandhi Path West eyewear store is located at Jaipur. It is one of the best optical stores in Jaipur with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Gandhi Path West is the perfect choice for you. The address of this store is Plot Ground Floor, Deepak Vatika, Gandhi Path West, Vaishali Nagar, Jaipur, Rajasthan, 302021, Gandhi Path West, Jaipur, Rajasthan - 302021.",https://www.lenskart.com/stores/lenskart-com-gandhi-path-west-vaishali-nagar-jaipur-61440/Home,880,Jaipur,8929302312
118,110606,73904,36702,53994,non_profitable,Kandivali West,"Shop No 35, Profit Center, Boraspada Road, Kandivali West, Opposite Panchsheel Heights, Mumbai, Maharashtra, 400067",11:00 AM-10:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST118%2FCapture1.JPG&w=3840&q=75,1133,4.6,"Lenskart Kandivali West eyewear store is located at Mumbai. It is one of the best optical stores in Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Kandivali West is the perfect choice for you. The address of this store is Shop No 35, Profit Center, Boraspada Road, Kandivali West, Opposite Panchsheel Heights, Mumbai, Maharashtra, 400067, Kandivali West, Mumbai, Maharashtra - 400067.",https://www.lenskart.com/stores/optometrist-sunglasses-kandivali-mumbai-60866/Home,742,Mumbai,7428891118
1508,197452,126630,70822,53994,profitable,Pappanamcode,"Block No 26, Muri/Kara Manukulathichamangalam, Karakkamandapam, Nemom, Thiruvananthapuram, Kerala, 695019",10:00 AM-08:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,798,4.9,"Lenskart Pappanamcode eyewear store is located at Thiruvananthapuram. It is one of the best optical stores in Thiruvananthapuram with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Pappanamcode is the perfect choice for you. The address of this store is Block No 26, Muri/Kara Manukulathichamangalam, Karakkamandapam, Nemom, Thiruvananthapuram, Kerala, 695019, Pappanamcode, Thiruvananthapuram, kerala - 695019.",https://www.lenskart.com/stores/lenskart-com-pappanamcode-nemom-thiruvananthapuram-691195/Home,895,Thiruvananthapuram,8929808677
1112,92591,59672,32919,53994,non_profitable,Ashiana,"Ground Floor, Khata No 708, Ashiana Digha Road, Near Passport Office , Beside Aditya Vision, Patna, Bihar, 800014",10:30 AM-08:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST1112%2FWhatsApp%2520Image%25202022-01-29%2520at%252010.48.14%2520AM%2520(2).jpeg&w=3840&q=75,792,4.8,"Lenskart Ashiana eyewear store is located at Patna. It is one of the best optical stores in Patna with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Ashiana is the perfect choice for you. The address of this store is Ground Floor, Khata No 708, Ashiana Digha Road, Near Passport Office , Beside Aditya Vision, Patna, Bihar, 800014, Ashiana, Patna, Bihar - 800014.",https://www.lenskart.com/stores/lenskart-com-ashiana-ashiana-dighar-road-patna-372058/Home,1260,Patna,8447822872
1449,84561,56644,27917,53994,non_profitable,Najafgarh,"Plot No 2, UGF, Roshan Mandi, Najafgarh, Delhi, 110043",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,549,4.9,"Lenskart Najafgarh eyewear store is located at Delhi. It is one of the best optical stores in Delhi with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Najafgarh is the perfect choice for you. The address of this store is Plot No 2, UGF, Roshan Mandi, Najafgarh, Delhi, 110043, Najafgarh, Delhi, Delhi - 110043.",https://www.lenskart.com/stores/lenskart-com-najafgarh-najafgarh-delhi-977315/Home,1183,Delhi,9311773748
124,243200,156262,86938,53994,profitable,"Sector 6, Dwarka","Shop No OG1 & OG2, Odion Plaza, Plot No 2, Sector 6 Central Market, Dwarka, New Delhi, 110075",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST124%2F1.jpeg&w=3840&q=75,753,4.9,"Lenskart Sector 6, Dwarka eyewear store is located at New Delhi. It is one of the best optical stores in New Delhi with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Sector 6, Dwarka is the perfect choice for you. The address of this store is Shop No OG1 & OG2, Odion Plaza, Plot No 2, Sector 6 Central Market, Dwarka, New Delhi, 110075, Sector 6, Dwarka, New Delhi, Delhi - 110075.",https://www.lenskart.com/stores/optometrist-sunglasses-dwarka-sector-6-new-delhi-60872/Home,697,Delhi,7428891124
1193,174796,112973,61823,53994,profitable,Nungambakkam,"Door No 125/1, Rose Wood Office, Nungambakkam High Road, Nungambakkam, Opposite Teresa Church, Chennai, Tamil Nadu, 600034",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,1988,4.9,"Lenskart Nungambakkam eyewear store is located at Chennai. It is one of the best optical stores in Chennai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Nungambakkam is the perfect choice for you. The address of this store is Door No 125/1, Rose Wood Office, Nungambakkam High Road, Nungambakkam, Opposite Teresa Church, Chennai, Tamil Nadu, 600034, Nungambakkam, Chennai, Tamil Nadu - 600034.",https://www.lenskart.com/stores/lenskart-com-nungambakkam-nungambakkam-chennai-102083/Home,0,Chennai,8929346301
1011,151470,97110,54360,53994,profitable,Ambawadi,"Ground Floor, Shop No 7, Privera Complex, Nehrunagar Circle, Ambawadi, Ahmedabad, Gujarat, 382210",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST1011%2F1.jpg&w=3840&q=75,1049,4.9,"Lenskart Ambawadi eyewear store is located at Ahmedabad. It is one of the best optical stores in Ahmedabad with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Ambawadi is the perfect choice for you. The address of this store is Ground Floor, Shop No 7, Privera Complex, Nehrunagar Circle, Ambawadi, Ahmedabad, Gujarat, 382210, Ambawadi, Ahmedabad, Gujarat - 382210.",https://www.lenskart.com/stores/lenskart-com-ambawadi-ambawadi-ahmedabad-988345/Home,952,Ahmedabad,8929341311
281,139431,91942,47489,53994,non_profitable,Gandhi Nagar Mode,"Shop No 20, Src-20, Yojna No 4, Lalkothi, Gandhi Nagar Mode, Tonk Road, Near Milestone Mall, Jaipur, Rajasthan, 302015",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FST281%2F1.jpeg&w=3840&q=75,1535,4.9,"Lenskart Gandhi Nagar Mode eyewear store is located at Jaipur. It is one of the best optical stores in Jaipur with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Gandhi Nagar Mode is the perfect choice for you. The address of this store is Shop No 20, Src-20, Yojna No 4, Lalkothi, Gandhi Nagar Mode, Tonk Road, Near Milestone Mall, Jaipur, Rajasthan, 302015, Gandhi Nagar Mode, Jaipur, Rajasthan - 302015.",https://www.lenskart.com/stores/optometrist-sunglasses-gandhi-nagar-mod-jaipur-61263/Home,776,Jaipur,7428890281
1366,155119,101671,53448,53994,non_profitable,Palm Walk Ludhiana,"Ground Floor, Shop No 98, Palm Heights, Jaspal Bangar, Hadbast No 259, Ludhiana, Punjab, 141122",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,126,4.9,"Lenskart Palm Walk Ludhiana eyewear store is located at Ludhiana. It is one of the best optical stores in Ludhiana with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Palm Walk Ludhiana is the perfect choice for you. The address of this store is Ground Floor, Shop No 98, Palm Heights, Jaspal Bangar, Hadbast No 259, Ludhiana, Punjab, 141122, Palm Walk Ludhiana, Ludhiana, Punjab - 141122.",https://www.lenskart.com/stores/lenskart-com-palm-walk-ludhiana-jaspal-bangar-ludhiana-738042/Home,981,Ludhiana,9582447297
1402,64981,41814,23167,53994,non_profitable,Andrahalli,"Ground Floor, 38 Md Complex, Doddanna Layout, Andrahalli, Bengaluru, Karnataka, 560091",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,1392,5,"Lenskart Andrahalli eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Andrahalli is the perfect choice for you. The address of this store is Ground Floor, 38 Md Complex, Doddanna Layout, Andrahalli, Bengaluru, Karnataka, 560091, Andrahalli, Bengaluru, Karnataka - 560091.",https://www.lenskart.com/stores/lenskart-com-andrahalli-andrahalli-bengaluru-544140/Home,860,Bangalore,8929327932
99,89739,59722,30017,53994,non_profitable,Madhyamgram,"Shop No 584/4, Sodepur Barasat Road, , Madhyamgram, Opposite Kalyan Market, Kolkata, West Bengal, 700129",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST99%2FWhatsApp%2520Image%25202019-12-30%2520at%25205.25.07%2520PM.jpeg&w=3840&q=75,905,4.7,"Lenskart Madhyamgram eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Madhyamgram is the perfect choice for you. The address of this store is Shop No 584/4, Sodepur Barasat Road, , Madhyamgram, Opposite Kalyan Market, Kolkata, West Bengal, 700129, Madhyamgram, Kolkata, West Bengal - 700129.",https://www.lenskart.com/stores/optometrist-sunglasses-madhyamgram-north-24-parganas-61099/Home,661,Kolkata,7428891099
985,224686,145802,78884,53994,profitable,BRS Nagar,"Ground Floor, 337-B, Brs Nagar, Gurudwara Road, Brs Nagar, Ludhiana, Punjab, 141012",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST985%2Fdv3.jpg&w=3840&q=75,536,4.9,"Lenskart BRS Nagar eyewear store is located at Ludhiana. It is one of the best optical stores in Ludhiana with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart BRS Nagar is the perfect choice for you. The address of this store is Ground Floor, 337-B, Brs Nagar, Gurudwara Road, Brs Nagar, Ludhiana, Punjab, 141012, BRS Nagar, Ludhiana, Punjab - 141012.",https://www.lenskart.com/stores/lenskart-com-brs-nagar-brs-nagar-ludhiana-303683/Home,1208,Ludhiana,9643208191
2011,66981,43289,23692,53994,non_profitable,Sector 122,"Block CM 024, Sector 122, Noida, Uttar Pradesh, 201316",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,183,5,"Lenskart Sector 122 eyewear store is located at Noida. It is one of the best optical stores in Noida with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Sector 122 is the perfect choice for you. The address of this store is Block CM 024, Sector 122, Noida, Uttar Pradesh, 201316, Sector 122, Noida, Uttar Pradesh - 201316.",https://www.lenskart.com/stores/lenskart-com-sector-122-sector-122-noida-662612/Home,999,Noida,9953848479
1012,114294,73132,41162,53994,non_profitable,"JP Nagar, Kothanur","No 10/2, 24th Main Road, Next to Zaitoon Restaurant, JP Nagar, Phase 6, Bengaluru, Karnataka, 560078",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST1012%2F1.jpeg&w=3840&q=75,724,4.9,"Lenskart JP Nagar, Kothanur eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart JP Nagar, Kothanur is the perfect choice for you. The address of this store is No 10/2, 24th Main Road, Next to Zaitoon Restaurant, JP Nagar, Phase 6, Bengaluru, Karnataka, 560078, JP Nagar, Kothanur, Bengaluru, Karnataka - 560078.",https://www.lenskart.com/stores/lenskart-com-jp-nagar-kothanur-kothanur-bengaluru-31905/Home,1382,Bangalore,7428891136
1568,232683,153065,79618,53994,profitable,Indiabull Mega Mall,"G 67, G 69, Indiabulls Mega Mall, Plot No 1, Pali Road, Vijay Raja Nagar, Indiabulls Mega Mall, Jodhpur, Rajasthan, 342005",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,209,5,"Lenskart Indiabull Mega Mall eyewear store is located at Jodhpur. It is one of the best optical stores in Jodhpur with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Indiabull Mega Mall is the perfect choice for you. The address of this store is G 67, G 69, Indiabulls Mega Mall, Plot No 1, Pali Road, Vijay Raja Nagar, Indiabulls Mega Mall, Jodhpur, Rajasthan, 342005, Indiabull Mega Mall, Jodhpur, Rajasthan - 342005.",https://www.lenskart.com/stores/lenskart-com-indiabull-mega-mall-vijay-raja-nagar-jodhpur-322697/Home,1350,Jodhpur,8929270403
67,228640,149534,79106,53994,profitable,Mangal City Mall,"Shop No Lg 15, Mangal City Mall, Ab Road, Below Mcdonalds, Indore, Madhya Pradesh, 452010",11:00 AM-10:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST67%2F1.jpeg&w=3840&q=75,1335,4.8,"Lenskart Mangal City Mall eyewear store is located at Indore. It is one of the best optical stores in Indore with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Mangal City Mall is the perfect choice for you. The address of this store is Shop No Lg 15, Mangal City Mall, Ab Road, Below Mcdonalds, Indore, Madhya Pradesh, 452010, Mangal City Mall, Indore, Madhya Pradesh - 452010.",https://www.lenskart.com/stores/optometrist-sunglasses-ab-road-indore-61070/Home,1148,Indore,7428891067
282,52682,35658,17024,53994,non_profitable,Flagship Store Mall Of India,"Shop No D17 B, Lower Ground Floor, Sector 18, Dlf Mall Of India, Next To Jawed Habib, Noida, Uttar Pradesh, 201301",11:00 AM-10:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST282%2FCover-image.JPG&w=3840&q=75,1624,4.8,"Lenskart Flagship Store Mall Of India eyewear store is located at Noida. It is one of the best optical stores in Noida with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Flagship Store Mall Of India is the perfect choice for you. The address of this store is Shop No D17 B, Lower Ground Floor, Sector 18, Dlf Mall Of India, Next To Jawed Habib, Noida, Uttar Pradesh, 201301, Flagship Store Mall Of India, Noida, Uttar Pradesh - 201301.",https://www.lenskart.com/stores/optometrist-sunglasses-sector-18-noida-61009/Home,1455,Noida,7428891282
186,199741,132933,66808,53994,profitable,"Science City Road, Sola","Shop No 01, Ground Floor, Royal Square, Science City Road, Sola, Opposite Coral Complex, Ahmedabad, Gujarat, 380060",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,954,4.8,"Lenskart Science City Road, Sola eyewear store is located at Ahmedabad. It is one of the best optical stores in Ahmedabad with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Science City Road, Sola is the perfect choice for you. The address of this store is Shop No 01, Ground Floor, Royal Square, Science City Road, Sola, Opposite Coral Complex, Ahmedabad, Gujarat, 380060, Science City Road, Sola, Ahmedabad, Gujarat - 380060.",https://www.lenskart.com/stores/optometrist-sunglasses-sola-ahmedabad-60929/Home,825,Ahmedabad,7428891186
1851,148243,94552,53691,53994,non_profitable,Kalamboli II,"Shop No 05&06, Satyam Paradise CHS, Plot No 23 Sector, Opposite Sudhagad Education Society School, New Panvel Kalamboli, Navi Mumbai, Maharashtra, 410218",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,298,4.9,"Lenskart Kalamboli II eyewear store is located at Navi Mumbai. It is one of the best optical stores in Navi Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Kalamboli II is the perfect choice for you. The address of this store is Shop No 05&06, Satyam Paradise CHS, Plot No 23 Sector, Opposite Sudhagad Education Society School, New Panvel Kalamboli, Navi Mumbai, Maharashtra, 410218, Kalamboli II, Navi Mumbai, Maharashtra - 410218.",https://www.lenskart.com/stores/lenskart-com-kalamboli-ii-new-panvel-kalamboli-navi-mumbai-271222/Home,0,Mumbai,9953690584
894,222669,147916,74753,53994,profitable,Sector 15C,"Sco 22, Sector 15-C, Sector 15C, Chandigarh, Punjab, 160015",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST894%2FWhatsApp%2520Image%25202021-10-07%2520at%252011.38.56%2520AM%2520(3).jpeg&w=3840&q=75,535,4.8,"Lenskart Sector 15C eyewear store is located at Chandigarh. It is one of the best optical stores in Chandigarh with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Sector 15C is the perfect choice for you. The address of this store is Sco 22, Sector 15-C, Sector 15C, Chandigarh, Punjab, 160015, Sector 15C, Chandigarh, Punjab - 160015.",https://www.lenskart.com/stores/lenskart-com-sector-15c-sector-15c-chandigarh-406409/Home,1179,Chandigarh,8929913462
